X,Y,storeNumber,storeType,address,city,state,zip,phone,playplace,driveThru,archCard,freeWifi,storeUrl
-84.120875,33.939723,14561,FREESTANDING,1414 PLEASANT HILL RD,LAWRENCEVILLE,GA,30044,(770)925-2638,Y,Y,Y,Y,http://www.mcgeorgia.com/14561
-84.131516,33.953613,8000,FREESTANDING,1963 PLEASANT HILL RD,DULUTH,GA,30096-4625,(770)476-2040,Y,Y,Y,Y,http://www.mcgeorgia.com/8000
-84.119125,33.903988,4045,FREESTANDING,4133 LAWRENCEVILLE HWY,LILBURN,GA,30047,(770)921-4125,Y,Y,Y,Y,http://www.mcgeorgia.com/4045
-84.092146,33.976607,18870,FREESTANDING,2101 DULUTH HWY,DULUTH,GA,30096,(770)814-8219,Y,Y,Y,Y,http://www.mcgeorgia.com/18870
-84.172318,33.923846999999995,11911,FREESTANDING,1650 INDIAN TRAIL LILBURN RD,NORCROSS,GA,30093-2615,(770)564-3895,Y,Y,Y,Y,http://www.mcgeorgia.com/11911
-84.060989,33.886429,10635,FREESTANDING,3015 FIVE FORKS TRICKUM RD,LILBURN,GA,30047,(770)979-5332,Y,Y,Y,Y,http://www.mcgeorgia.com/10635
-84.187752,33.868179,7255,FREESTANDING,4135 JIMMY CARTER BLVD,NORCROSS,GA,30093,(770)723-6204,N,Y,Y,Y,http://www.mcgeorgia.com/7255
-84.283562,33.895668,338,FREESTANDING,5220 BUFORD HWY,DORAVILLE,GA,30340,(770)457-3210,Y,Y,Y,Y,http://www.mcgeorgia.com/338
-84.30214699999999,33.897263,1047,FREESTANDING,5493 PEACHTREE INDUSTRIAL BLVD,CHAMBLEE,GA,30341-2256,(770)458-0696,N,Y,Y,Y,http://www.mcgeorgia.com/1047
-84.32889200000001,33.894117,18435,FREESTANDING,3510 ASHFORD DUNWOODY RD,ATLANTA,GA,30319,(770)451-3436,N,Y,Y,Y,http://www.mcgeorgia.com/18435
-84.208199,33.910393,4400,FREESTANDING,6165 MCDONOUGH BLVD,NORCROSS,GA,30093-1204,(770)449-5359,N,Y,Y,Y,http://www.mcgeorgia.com/4400
-84.254662,33.885994000000004,7400,FREESTANDING,3396 CHAMBLEE TUCKER ROAD,CHAMBLEE,GA,30341-4353,(770)455-9030,N,Y,Y,Y,http://www.mcgeorgia.com/7400
-83.440342,33.872473,20137,FREESTANDING,2063 EXPERIMENT STATION RD,WATKINSVILLE,GA,30677,(706)769-9225,Y,Y,Y,Y,http://www.mcgeorgia.com/20137
-83.47169699999999,33.940245000000004,11470,FREESTANDING,3825 ATLANTA HWY,BOGART,GA,30622-2215,(706)613-0340,N,Y,Y,Y,http://www.mcgeorgia.com/11470
-83.447115,33.915535,26358,FREESTANDING,1791 EPPS BRIDGE PARKWAY,ATHENS,GA,30606,(706)227-9200,Y,Y,Y,Y,http://www.mcgeorgia.com/26358
-84.089304,34.253461,16504,FREESTANDING,2815 KEITH BRIDGE RD,CUMMING,GA,30130,(770)844-9364,Y,Y,Y,Y,http://www.mcgeorgia.com/16504
-84.381729,33.835169,944,FREESTANDING,2929 PEACHTREE RD NE,ATLANTA,GA,30305,(404)365-9727,Y,Y,Y,Y,http://www.mcgeorgia.com/944
-84.406922,33.784940999999996,10107,FREESTANDING,1105 NORTHSIDE DR,ATLANTA,GA,30318,(404)876-6766,N,Y,Y,Y,http://www.mcgeorgia.com/10107
-84.41726899999999,33.754277,11864,FREESTANDING,912 MLK JR. DR.,ATLANTA,GA,30331,(404)756-9970,N,Y,Y,Y,http://www.mcgeorgia.com/11864
-84.38140899999999,33.873859,647,FREESTANDING,"4346 ROSWELL RD., N.E.",ATLANTA,GA,30342,(404)257-9440,Y,Y,Y,Y,http://www.mcgeorgia.com/647
-84.365763,33.647865,10636,FREESTANDING,3907 JONESBORO RD,FOREST PARK,GA,30297,(404)363-8050,N,Y,Y,Y,http://www.mcgeorgia.com/10636
-84.34857199999999,33.613571,7363,FREESTANDING,5192 JONESBORO RD,LAKE CITY,GA,30260,(404)361-0567,Y,Y,Y,Y,http://www.mcgeorgia.com/7363
-84.39402,33.680786,5743,FREESTANDING,150 CLEVELAND AVE,ATLANTA,GA,30315,(404)766-7779,Y,Y,Y,Y,http://www.mcgeorgia.com/5743
-84.382806,33.620643,25499,GAS STATION,4926 OLD DIXIE HWY,FOREST PARK,GA,30274,(404)366-0789,Y,Y,Y,Y,http://www.mcgeorgia.com/25499
-84.33972299999999,33.58935,13240,WAL*MART,6065 JONESBORO RD (W*M #1047),MORROW,GA,30260,(770)968-8109,N,N,Y,Y,http://www.mcgeorgia.com/13240
-84.29998,33.611751,31609,FREESTANDING,2773 FOREST PARKWAY,ELLENWOOD,GA,30294,(404)363-4802,N,Y,Y,Y,http://www.mcgeorgia.com/31609
-84.39795699999999,33.653809,7665,FREESTANDING,309 N CENTRAL AVE,HAPEVILLE,GA,30274,(404)766-4468,N,Y,Y,Y,http://www.mcgeorgia.com/7665
-84.281524,33.543469,33841,FREESTANDING,I- 75 AND HWY 138,STOCKBRIDGE,GA,30281,(678)289-0988,N,Y,N,Y,
-84.45176500000001,34.235958000000004,34307,FREESTANDING,2070 CUMMING HWY,CANTON,GA,30114,(770)704-1706,N,Y,Y,Y,http://www.mcgeorgia.com/34307
-84.179639,33.365284,32774,FREESTANDING,2632 HIGHWAY 155 SOUTH,LOCUST GROVE,GA,30248,(770)914-5007,N,Y,N,Y,http://www.mcgeorgia.com/32774
-84.058667,33.208253000000006,30461,TRAVEL CNTR,113 TRUCK STOP WAY,JACKSON,GA,30233,(770)775-9229,N,Y,Y,Y,http://www.mcgeorgia.com/30461
-83.386686,33.322540000000004,12267,FREESTANDING,105 OAK ST,EATONTON,GA,31024,(706)485-3533,N,Y,Y,Y,http://www.mcgeorgia.com/12267
-83.204364,33.548312,21744,FREESTANDING,2331 S MAIN ST,GREENSBORO,GA,30642,(706)453-0099,N,Y,Y,Y,http://www.mcgeorgia.com/21744
-83.26861099999999,33.422294,31369,GAS STATION,1001 LAKE OCONEE PKWY SUITE 100,EATONTON,GA,31024,(706)485-5300,N,Y,N,Y,http://www.mcgeorgia.com/31369
-84.528221,34.024632000000004,2624,FREESTANDING,3010 CANTON RD,MARIETTA,GA,30066,(770)428-1982,Y,Y,Y,Y,http://www.mcgeorgia.com/2624
-84.491219,34.017384,5043,FREESTANDING,2782 SANDY PLAINS RD,MARIETTA,GA,30066,(770)579-7074,N,Y,Y,Y,http://www.mcgeorgia.com/5043
-84.463301,33.979578000000004,10364,FREESTANDING,3101 ROSWELL ROAD,MARIETTA,GA,30062-5558,(770)565-8663,Y,Y,Y,Y,http://www.mcgeorgia.com/10364
-84.42984799999999,33.905064,3042,FREESTANDING,6360 POWER FERRY RD,ATLANTA,GA,30339,(770)955-1732,N,Y,Y,Y,http://www.mcgeorgia.com/3042
-84.378571,33.91988,662,FREESTANDING,6049 ROSWELL ROAD,SANDY SPRINGS,GA,30328-4005,(404)252-1421,Y,Y,Y,Y,http://www.mcgeorgia.com/662
-84.410652,33.966644,2947,FREESTANDING,4819 LOWER ROSWELL RD,MARIETTA,GA,30068,(770)973-1125,Y,Y,Y,Y,http://www.mcgeorgia.com/2947
-84.48315,34.086993,28435,SHARED BLDNG,12156 HIGHWAY 92,WOODSTOCK,GA,30188,(770)924-6912,Y,Y,Y,Y,http://www.mcgeorgia.com/28435
-84.593244,34.060282,14227,FREESTANDING,4415 WADE GREEN RD,KENNESAW,GA,30144-6424,(770)428-8493,Y,Y,Y,Y,http://www.mcgeorgia.com/14227
-84.522444,34.086483,11007,FREESTANDING,6250 E ALABAMA RD,WOODSTOCK,GA,30188,(770)591-8074,Y,Y,Y,Y,http://www.mcgeorgia.com/11007
-84.67585799999999,34.035102,14377,FREESTANDING,3316 N. COBB PARKWAY,ACWORTH,GA,30101,(770)917-9881,Y,Y,Y,Y,http://www.mcgeorgia.com/14377
-84.70491,34.000205,31610,FREESTANDING,1855 MARS HILL RD,ACWORTH,GA,30101,(770)218-9065,Y,Y,Y,Y,http://www.mcgeorgia.com/31610
-84.611369,34.047922,33950,FREESTANDING,4050 JILES ROAD,KENNESAW,GA,30144,(770)425-8343,N,Y,N,Y,
-84.756926,33.89172,16734,FREESTANDING,4286 JIMMY LEE SMITH PKY,HIRAM,GA,30141,(770)943-2778,Y,Y,Y,Y,http://www.mcgeorgia.com/16734
-84.575737,34.086578,7035,FREESTANDING,5600 BELLS FERRY RD,ACWORTH,GA,30101,(770)928-6947,Y,Y,Y,Y,http://www.mcgeorgia.com/7035
-84.55304,34.10949,16937,FREESTANDING,2115 TOWNE LAKE PKWY,WOODSTOCK,GA,30188,(770)928-8510,Y,Y,Y,Y,http://www.mcgeorgia.com/16937
-84.654015,34.076725,7243,FREESTANDING,5145 COWAN RD,ACWORTH,GA,30101-5198,(770)974-0280,Y,Y,Y,Y,http://www.mcgeorgia.com/7243
-84.429665,33.847015,1700,FREESTANDING,3324 NORTHSIDE PKWY N,ATLANTA,GA,30327-2207,(404)869-8299,Y,Y,Y,Y,http://www.mcgeorgia.com/1700
-84.35379499999999,33.905656,11762,HOSPITAL,1000 JOHNSON FERRY RD NE,ATLANTA,GA,30342-1606,(404)250-1504,N,N,Y,N,http://www.mcgeorgia.com/11762
-84.337704,33.926833,32181,FREESTANDING,4540 ASHFORD DUNWOODY RD NE,DUNWOODY,GA,30346-1515,(770)522-8950,N,Y,Y,Y,http://www.mcgeorgia.com/32181
-84.313468,33.921217,32068,FREESTANDING,1842 COTILLION DRIVE,DUNWOODY,GA,30338,(770)730-0741,N,Y,Y,Y,http://www.mcgeorgia.com/32068
-84.413184,33.809216,12331,DTHRU ONLY,1994 HOWELL MILL ROAD,ATLANTA,GA,30318,(404)355-9767,N,Y,Y,Y,http://www.mcgeorgia.com/12331
-84.528472,33.7655,13402,FREESTANDING,4334 FULTON INDUSTRIAL BLVD,ATLANTA,GA,30336,(404)699-7424,N,Y,Y,Y,http://www.mcgeorgia.com/13402
-84.50347099999999,33.757763,2628,FREESTANDING,3534 MARTIN LUTHER KING DR,ATLANTA,GA,30331,(404)691-5533,N,Y,Y,Y,http://www.mcgeorgia.com/2628
-84.786964,34.176216,1817,FREESTANDING,266 N DIXIE AVE,CARTERSVILLE,GA,30120,(770)386-3975,Y,Y,Y,Y,http://www.mcgeorgia.com/1817
-84.763329,34.174236,27254,FREESTANDING,11 CANYON ROAD,CARTERSVILLE,GA,30121,(770)383-3307,Y,Y,Y,Y,http://www.mcgeorgia.com/27254
-84.74192099999999,34.119023,34695,TRAVEL CNTR,150 OLD ALLATOONA ROAD,CARTERSVILLE,GA,30121,(770)386-2074,N,Y,N,N,
-84.824462,34.151222,27417,FREESTANDING,1130 WEST AVE,CARTERSVILLE,GA,30120,(770)607-5800,Y,Y,Y,Y,http://www.mcgeorgia.com/27417
-84.75387099999999,34.011247,31502,FREESTANDING,8872 DALLAS ACWORTH HIGHWAY,DALLAS,GA,30132,(770)975-7395,Y,Y,Y,Y,http://www.mcgeorgia.com/31502
-84.72430899999999,34.062577000000005,32523,FREESTANDING,HWY 41 & CEDARCREST RD,ACWORTH,GA,30101,(770)917-4645,N,Y,N,Y,
-84.54949,34.173432,33348,FREESTANDING,3335 SIXES ROAD,CANTON,GA,30114,(770)704-4885,N,Y,Y,Y,http://www.mcgeorgia.com/33348
-84.50909200000001,34.198034,30371,FREESTANDING,3240 RIDGE ROAD,CANTON,GA,30114,(770)720-6060,Y,Y,Y,Y,http://www.mcgeorgia.com/30371
-84.788298,34.202869,16182,WAL*MART,101 MARKETPLACE BLVD (W*M #615),CARTERSVILLE,GA,30120,(770)387-1003,N,N,Y,N,http://www.mcgeorgia.com/16182
-84.75954399999999,34.209446,5499,FREESTANDING,5651 HWY 20 NE,CARTERSVILLE,GA,30121-5212,(770)386-8162,N,Y,Y,Y,http://www.mcgeorgia.com/5499
-84.914924,34.376415,29678,FREESTANDING,100 PRINCETON BLVD,ADAIRSVILLE,GA,30103-2628,(770)877-5188,N,Y,Y,Y,http://www.mcgeorgia.com/29678
-85.228645,34.271029999999996,1890,FREESTANDING,2215 SHORTER AVE,ROME,GA,30165,(706)234-0622,Y,Y,Y,Y,http://www.mcgeorgia.com/1890
-85.17505799999999,34.304988,27495,FREESTANDING,2847 MARTHA BERRY BLVD,ROME,GA,30165,(706)234-1080,Y,Y,Y,Y,http://www.mcgeorgia.com/27495
-85.33595,34.493868,7756,FREESTANDING,11240 HWY 27,SUMMERVILLE,GA,30747-2046,(706)857-4343,Y,Y,Y,Y,http://www.mcgeorgia.com/7756
-84.929105,34.765892,35080,FREESTANDING,2531 E WALNUT AVE,DALTON,GA,30721,(706)529-9040,N,Y,N,Y,
-84.999618,34.760363,2219,FREESTANDING,1523 WALNUT AVE,DALTON,GA,30720,(706)226-4825,Y,Y,Y,Y,http://www.mcgeorgia.com/2219
-84.473968,34.251765,20716,FREESTANDING,1429 RIVERSTON PKY,CANTON,GA,30114,(770)720-8691,Y,Y,Y,Y,http://www.mcgeorgia.com/20716
-84.807739,34.272533,27663,TRAVEL CNTR,968 CASSVILLE WHITE RD,CARTERSVILLE,GA,30120,(770)607-2070,N,Y,Y,Y,http://www.mcgeorgia.com/27663
-85.161697,34.246075,579,FREESTANDING,1504 TURNER MCCALL BLVD,ROME,GA,30161,(706)235-6445,Y,Y,Y,Y,http://www.mcgeorgia.com/579
-85.04167,34.009710999999996,12317,FREESTANDING,1050 NATHAN DEAN BYP,ROCKMART,GA,30153,(770)684-0028,N,Y,Y,Y,http://www.mcgeorgia.com/12317
-84.9217,34.471916,2903,FREESTANDING,749 HWY 53 EAST SE,CALHOUN,GA,30701,(706)629-0858,Y,Y,Y,Y,http://www.mcgeorgia.com/2903
-84.980294,34.655762,28059,TRAVEL CNTR,142 CARBONDALE RD SW,DALTON,GA,30721-5301,(706)226-0002,N,Y,Y,N,http://www.mcgeorgia.com/28059
-84.929873,34.767327,16877,WAL*MART,2545 E WALNUT AVE (W*M #669),DALTON,GA,30721,(706)279-1989,N,N,Y,N,http://www.mcgeorgia.com/16877
-85.163397,33.707908,29268,WAL*MART,404 HWY 27 (W*M #856),BREMEN,GA,30110,(770)824-5012,N,N,Y,N,http://www.mcgeorgia.com/29268
-84.8022,33.91114,5306,FREESTANDING,1125 MERCHANTS DRIVE,DALLAS,GA,30132,(770)445-9713,Y,Y,Y,Y,http://www.mcgeorgia.com/5306
-85.252808,34.01865,3820,FREESTANDING,328 N MAIN,CEDARTOWN,GA,30125,(770)748-7773,Y,Y,Y,Y,http://www.mcgeorgia.com/3820
-85.029324,33.720803000000004,32436,FREESTANDING,593 CARROLLTON STREET,TEMPLE,GA,30179,(770)562-2669,N,Y,Y,Y,http://www.mcgeorgia.com/32436
-84.842275,33.867816,23892,GAS STATION,3036 VILLA RICA HIGHWAY SUITE 102,DALLAS,GA,30132,(770)505-5233,Y,Y,Y,Y,http://www.mcgeorgia.com/23892
-85.235517,34.045526,34892,FREESTANDING,1498 ROME HIGHWAY,CEDARTOWN,GA,30125,(770)749-3900,N,Y,N,Y,
-84.94600200000001,34.893838,31208,GAS STATION,3898 CLEVELAND HIGHWAY,VARNELL,GA,30756,(706)694-2393,N,Y,Y,Y,http://www.mcgeorgia.com/31208
-84.771511,34.784693,6808,FREESTANDING,1047 N 3RD AVE,CHATSWORTH,GA,30705-2117,(706)695-7168,N,Y,Y,Y,http://www.mcgeorgia.com/6808
-84.961474,34.791752,4879,FREESTANDING,1210 CLEVELAND RD,DALTON,GA,30720,(706)278-5053,N,Y,Y,Y,http://www.mcgeorgia.com/4879
-85.271142,34.88228,24248,FREESTANDING,106 LAFAYETTE,CHICKAMAUGA,GA,30707,(706)375-9340,N,Y,Y,Y,http://www.mcgeorgia.com/24248
-85.124897,34.911642,5276,FREESTANDING,5471 ALABAMA HWY,RINGGOLD,GA,30736-2439,(706)935-2233,Y,Y,Y,Y,http://www.mcgeorgia.com/5276
-85.28069,34.723676,11767,FREESTANDING,1101 N MAIN STREET,LAFAYETTE,GA,30728,(706)638-9493,Y,Y,Y,Y,http://www.mcgeorgia.com/11767
-85.216011,34.936859999999996,18561,WAL*MART,3040 BATTLEFIELD PKY-WM#1458 SATELLITE,FORT OGLETHORPE,GA,30742,(706)861-0276,N,N,Y,N,http://www.mcgeorgia.com/18561
-84.668992,33.733526,26643,GAS STATION,2805 LEE RD,LITHIA SPRINGS,GA,30122-3368,(678)838-7013,Y,Y,Y,Y,http://www.mcgeorgia.com/26643
-84.73133100000001,33.750694,10912,FREESTANDING,6072 FAIRBURN RD,DOUGLASVILLE,GA,30134-2373,(770)942-5953,Y,Y,Y,Y,http://www.mcgeorgia.com/10912
-84.57386600000001,33.728949,20594,FREESTANDING,5710 FULTON INDUSTRIAL BLVD,ATLANTA,GA,30331,(404)494-9982,Y,Y,Y,Y,http://www.mcgeorgia.com/20594
-84.455515,34.465047,11246,FREESTANDING,HWY 5 & RTE 53,JASPER,GA,30143-9465,(706)692-3553,N,Y,Y,Y,http://www.mcgeorgia.com/11246
-85.359167,33.15227,13354,FREESTANDING,111 ROCK MILLS RD.,ROANOKE,AL,36274,(334)863-4000,Y,Y,Y,Y,http://www.mcalabama.com/13354
-85.093285,33.572155,2326,FREESTANDING,1303 S MAPLE,CARROLLTON,GA,30117,(770)834-4109,N,Y,Y,Y,http://www.mcgeorgia.com/2326
-85.152336,33.687691,6538,FREESTANDING,2001 ALABAMA ST,BREMEN,GA,30110-2504,(770)537-3115,N,Y,Y,Y,http://www.mcgeorgia.com/6538
-84.939074,33.726290000000006,11247,FREESTANDING,116 CARROLLTON VILLA RICA HWY,VILLA RICA,GA,30180,(770)459-2128,Y,Y,Y,Y,http://www.mcgeorgia.com/11247
-85.786877,33.628718,21461,FREESTANDING,3424 GREEN BRIER DEAR DR,ANNISTON,AL,36207,(256)832-4543,Y,Y,Y,Y,http://www.mcalabama.com/21461
-84.74423900000001,33.394211999999996,17975,WAL*MART,1025 BULLSBORO DR (WM #494),NEWNAN,GA,30265,(770)502-8511,N,N,Y,N,http://www.mcgeorgia.com/17975
-84.75703399999999,33.732547,29550,WAL*MART,7001 CONCOURSE PKWY (W*M #1488),DOUGLASVILLE,GA,30134,(770)577-8189,N,N,Y,N,http://www.mcgeorgia.com/29550
-84.900504,33.733176,31712,FREESTANDING,2480 MIRROR LAKE BLVD,VILLA RICA,GA,30180,(770)456-2652,N,Y,Y,Y,http://www.mcgeorgia.com/31712
-85.07385500000001,33.561091,18872,FREESTANDING,1101 S PARK ST,CARROLLTON,GA,30117,(770)832-1399,Y,Y,Y,Y,http://www.mcgeorgia.com/18872
-85.59563,33.625019,36077,FREESTANDING,1816 ALMON STREET,HEFLIN,AL,36264,(256)463-8888,N,Y,N,Y,
-84.784729,33.384846,3149,FREESTANDING,58 BULLSBORO RD,NEWNAN,GA,30263,(770)253-4326,Y,Y,Y,Y,http://www.mcgeorgia.com/3149
-85.828321,33.606902000000005,3636,FREESTANDING,1015 HWY 21 S,OXFORD,AL,36201,(256)831-7561,N,Y,Y,Y,http://www.mcalabama.com/3636
-84.736538,33.730942,31238,FREESTANDING,2726 CHAPEL HILL RD,DOUGLASVILLE,GA,30135-1704,(770)947-5224,Y,Y,Y,Y,http://www.mcgeorgia.com/31238
-84.77980699999999,33.325648,11437,FREESTANDING,1425 HIGHWAY 29 S,NEWNAN,GA,30263-5294,(770)254-1068,N,Y,Y,Y,http://www.mcgeorgia.com/11437
-85.82668100000001,33.669247999999996,1356,FREESTANDING,1901 QUINTARD AVE,ANNISTON,AL,36201-3217,(256)236-5224,Y,Y,Y,Y,http://www.mcalabama.com/1356
-85.612024,33.932534000000004,12169,FREESTANDING,111 USHY 278 BYP E,PIEDMONT,AL,36272,(256)447-6363,Y,Y,Y,Y,http://www.mcalabama.com/12169
-85.037446,33.595310999999995,31920,FREESTANDING,1175 BANKHEAD HIGHWAY,CARROLLTON,GA,30116-8587,(770)832-1200,Y,Y,Y,Y,http://www.mcgeorgia.com/31920
-84.762733,33.724514,2899,FREESTANDING,9502 HWY 5,DOUGLASVILLE,GA,30135,(770)942-6664,Y,Y,Y,Y,http://www.mcgeorgia.com/2899
-84.753854,33.376792,30675,FREESTANDING,1721 NEWNAN CROSSING BLVD E,NEWNAN,GA,30265,(678)423-1460,Y,Y,Y,Y,http://www.mcgeorgia.com/30675
-84.874436,33.161003,19461,FREESTANDING,1829 E. MAIN ST,HOGANSVILLE,GA,30230,(706)637-8400,Y,Y,Y,Y,http://www.mcgeorgia.com/19461
-84.678489,33.408193,12865,FREESTANDING,3190 E HWY 34,NEWNAN,GA,30264,(770)502-9585,Y,Y,Y,Y,http://www.mcgeorgia.com/12865
-84.659637,33.528003999999996,29805,GAS STATION,9140 HIGHWAY 29,PALMETTO,GA,30268,(770)463-9919,N,Y,Y,Y,http://www.mcgeorgia.com/29805
-84.576207,33.543038,17446,FREESTANDING,7820 SENOIA RD,FAIRBURN,GA,30213,(770)969-4020,Y,Y,Y,Y,http://www.mcgeorgia.com/17446
-84.61153900000001,33.612770000000005,31848,FREESTANDING,5330 CAMPBELLTON-FAIRBURN ROAD,ATLANTA,GA,30213,(770)774-2225,Y,Y,Y,Y,http://www.mcgeorgia.com/31848
-84.50764699999999,33.722861,23753,FREESTANDING,3670 CASCADE RD,ATLANTA,GA,30311,(404)699-7481,Y,Y,Y,Y,http://www.mcgeorgia.com/23753
-84.46730699999999,33.750939,21663,FREESTANDING,2442 MARTIN LUTHER KING DR,ATLANTA,GA,30331,(404)691-8781,N,Y,Y,Y,http://www.mcgeorgia.com/21663
-85.761979,33.816241999999995,6920,FREESTANDING,312 PELHAM RD N,JACKSONVILLE,AL,36265,(256)435-1354,N,Y,Y,Y,http://www.mcalabama.com/6920
-85.847624,34.494698,10037,FREESTANDING,32 MAIN ST W,RAINSVILLE,AL,35986,(256)638-1177,Y,Y,Y,Y,http://www.mcalabama.com/10037
-85.94325500000001,33.967377,11933,FREESTANDING,616 W CHASTAIN BOULEVARD,GLENCOE,AL,35904,(256)492-7682,Y,Y,Y,Y,http://www.mcalabama.com/11933
-85.668273,34.159739,11223,FREESTANDING,650 CEDAR BLUFF RD,CENTRE,AL,35960,(256)927-4200,Y,Y,Y,Y,http://www.mcalabama.com/11223
-85.733468,34.432930999999996,5044,FREESTANDING,205 GLENN BLVD SW,FORT PAYNE,AL,35967,(256)845-0127,Y,Y,Y,Y,http://www.mcalabama.com/5044
-84.494354,33.654648,2847,FREESTANDING,3201 CAMP CREEK PKY,EAST POINT,GA,30344,(404)767-9464,N,Y,Y,Y,http://www.mcgeorgia.com/2847
-83.857672,34.298913,11113,FREESTANDING,965 DAWSONVILLE HWY,GAINESVILLE,GA,30501,(770)287-1955,N,Y,Y,Y,http://www.mcgeorgia.com/11113
-85.023689,33.049004,2066,FREESTANDING,146 COMMERCE AVE,LAGRANGE,GA,30240,(706)882-5111,N,Y,Y,Y,http://www.mcgeorgia.com/2066
-85.070549,33.029185,25063,FREESTANDING,1797 W POINT RD,LAGRANGE,GA,30240,(706)883-6632,Y,Y,Y,Y,http://www.mcgeorgia.com/25063
-84.981112,33.04186,33945,FREESTANDING,1502 LAFAYETTE PKWY,LAGRANGE,GA,30241,(706)884-1614,N,Y,Y,Y,http://www.mcgeorgia.com/33945
-84.59989,33.400695,29219,WAL*MART,2717 HWY 54 W (W*M #3461),PEACHTREE CITY,GA,30269,(678)364-6640,N,N,Y,Y,http://www.mcgeorgia.com/29219
-85.030187,32.99113,11743,FREESTANDING,2408 WHITESVILLE RD,LAGRANGE,GA,30240,(706)845-8599,Y,Y,Y,Y,http://www.mcgeorgia.com/11743
-85.81890899999999,33.718745,11585,FREESTANDING,5550 MCCLELLAN BLVD,ANNISTON,AL,36206,(256)820-0038,Y,Y,Y,Y,http://www.mcalabama.com/11585
-84.538147,33.568591999999995,5142,FREESTANDING,4605 JONESBORO RD,UNION CITY,GA,30291,(770)964-7674,N,Y,Y,Y,http://www.mcgeorgia.com/5142
-84.566835,33.410113,10199,FREESTANDING,709 CROSSINGS E,PEACHTREE CITY,GA,30269,(770)631-0831,Y,Y,Y,Y,http://www.mcgeorgia.com/10199
-84.283878,33.197656,16897,FREESTANDING,1636 HWY 19,GRIFFIN,GA,30223,(770)228-4344,Y,Y,Y,Y,http://www.mcgeorgia.com/16897
-84.153052,33.054901,12514,FREESTANDING,200 FORSYTH ST,BARNESVILLE,GA,30204,(770)358-6693,N,Y,Y,Y,http://www.mcgeorgia.com/12514
-84.334404,32.926327,4263,FREESTANDING,1099 HWY 19 N,THOMASTON,GA,30286,(706)648-6050,Y,Y,Y,Y,http://www.mcgeorgia.com/4263
-83.938828,33.040501,4227,FREESTANDING,250 N LEE ST,FORSYTH,GA,31029,(478)994-1513,Y,Y,Y,Y,http://www.mcgeorgia.com/4227
-84.272675,33.247684,2267,FREESTANDING,611 W TAYLOR ST,GRIFFIN,GA,30223-2717,(770)227-5173,Y,Y,Y,Y,http://www.mcgeorgia.com/2267
-83.76525600000001,32.879536,3159,FREESTANDING,6210 ZEBULEN RD,MACON,GA,31210,(478)405-0813,Y,Y,Y,Y,http://www.mcgeorgia.com/3159
-84.543361,33.293462,29679,GAS STATION,HWY 85 & HWY 16,SENOIA,GA,30276,(770)599-9135,N,Y,Y,N,http://www.mcgeorgia.com/29679
-83.686913,32.90038,21030,FREESTANDING,3660 RIVERSIDE DR,MACON,GA,31210,(478)477-5580,N,Y,Y,Y,http://www.mcgeorgia.com/21030
-84.618394,32.853581,11199,FREESTANDING,319 W. MAIN ST.,MANCHESTER,GA,31816-1656,(706)846-2326,Y,Y,Y,Y,http://www.mcgeorgia.com/11199
-84.29190799999999,33.275249,7424,FREESTANDING,1605 N EXPY,GRIFFIN,GA,30223,(770)229-1997,Y,Y,Y,Y,http://www.mcgeorgia.com/7424
-83.723034,32.812067,25466,FREESTANDING,5020 HARRISON RD,MACON,GA,31206,(478)474-2396,Y,Y,Y,Y,http://www.mcgeorgia.com/25466
-83.727104,32.932259,31823,FREESTANDING,1670 BASS ROAD,MACON,GA,31210,(478)477-0204,Y,Y,Y,Y,http://www.mcgeorgia.com/31823
-84.29578199999999,33.272584,29250,WAL*MART,1569 N EXPY (W*M #932),GRIFFIN,GA,30223,(770)229-5954,N,N,Y,N,http://www.mcgeorgia.com/29250
-84.32521700000001,33.446883,16541,FREESTANDING,11281 TARA BLVD,HAMPTON,GA,30228,(770)472-7113,Y,Y,Y,Y,http://www.mcgeorgia.com/16541
-84.45699300000001,33.430471000000004,22986,FREESTANDING,860 GLYNN STREET,FAYETTEVILLE,GA,30214,(770)719-9985,Y,Y,Y,Y,http://www.mcgeorgia.com/22986
-84.423673,33.522521999999995,10481,FREESTANDING,8530 HWY 85,JONESBORO,GA,30236,(770)477-9293,Y,Y,Y,Y,http://www.mcgeorgia.com/10481
-84.568457,33.372451,23548,FREESTANDING,986 CROSSTOWN COURT,PEACHTREE CITY,GA,30269,(770)486-3800,Y,Y,Y,Y,http://www.mcgeorgia.com/23548
-84.465824,33.553298999999996,11283,FREESTANDING,7480 OLD NATIONAL HWY,RIVERDALE,GA,30296,(770)907-7505,Y,Y,Y,Y,http://www.mcgeorgia.com/11283
-84.36511999999999,33.539272,1620,FREESTANDING,7894 TARA BLVD,JONESBORO,GA,30236,(770)478-1020,Y,Y,Y,Y,http://www.mcgeorgia.com/1620
-84.453316,33.457454999999996,4627,FREESTANDING,465 N GLYNN ST,FAYETTEVILLE,GA,30214,(770)461-4018,Y,Y,Y,Y,http://www.mcgeorgia.com/4627
-84.44311,33.481025,17976,WAL*MART,125 PAVILLION PKY (WALMART #0594),FAYETTEVILLE,GA,30274,(770)719-4565,N,N,Y,N,http://www.mcgeorgia.com/17976
